Censo,Localidad nivel 1,Localidad nivel 2,Localidad nivel 3,Localidad nivel 4,Especie,Cantidad,Observaciones
CT_202503,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,Marilópez Grande,Grus grus,93,
CT_202503,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,Marilópez Grande,Podiceps cristatus,3,
CT_202503,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,Marilópez Grande,Podiceps nigricollis,33,
CT_202503,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,Marilópez Grande,Phoenicopterus roseus,3726,
CT_202503,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,Marilópez Grande,Larus fuscus,67,
CT_202503,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,Marilópez Grande,Ciconia ciconia,13,
CT_202503,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,Caracoles (Zona Oeste),Anas platyrhynchos,144,
CT_202503,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,Caracoles (Zona Oeste),Anas crecca,70,
CT_202503,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,Caracoles (Zona Oeste),Aythya ferina,6,
CT_202503,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Marmaronetta angustirostris,2,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Ciconia ciconia,2,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Phalacrocorax carbo,17,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Platalea leucorodia,9,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Ardea cinerea,14,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Ardea alba,1,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Egretta garzetta,6,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Circus aeruginosus,1,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Milvus migrans,1,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Gallinago gallinago,1,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Tringa ochropus,43,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Ciconia ciconia,24,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Phalacrocorax carbo,11,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Platalea leucorodia,4,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Bubulcus ibis,1,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Ardea cinerea,14,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Ardea alba,1,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,Egretta garzetta,5,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Larus fuscus,52,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Tringa ochropus,24,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Actitis hypoleucos,1,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Charadrius dubius,3,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Tachybaptus ruficollis,3,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Gallinula chloropus,7,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Anas platyrhynchos,6,
CT_202503,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,Tadorna tadorna,4,
CT_202503,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Falco tinnunculus,2,
CT_202503,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Falco naumanni,27,
CT_202503,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Ardea alba,8,
CT_202503,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Bubulcus ibis,3,
CT_202503,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Plegadis falcinellus,607,
CT_202503,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Phoenicopterus roseus,803,
CT_202503,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Podiceps nigricollis,137,
CT_202503,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Podiceps cristatus,66,
CT_202503,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Tachybaptus ruficollis,48,
CT_202503,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Grus grus,5,
CT_202503,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Porphyrio porphyrio,11,
CT_202503,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Fulica cristata,14,
CT_202503,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Fulica atra,381,
CT_202503,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Gallinula chloropus,13,
CT_202503,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Oxyura leucocephala,14,
CT_202503,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Aythya fuligula,5,
CT_202503,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Aythya nyroca,2,
CT_202503,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Aythya ferina,275,
CT_202503,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Netta rufina,35,
CT_202503,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Anas platyrhynchos,35,
CT_202503,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Mareca strepera,12,
CT_202503,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,Spatula clypeata,3,
CT_202503,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Falco tinnunculus,1,
CT_202503,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Milvus migrans,1,
CT_202503,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Egretta garzetta,231,
CT_202503,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Ardea alba,8,
CT_202503,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Bubulcus ibis,190,
CT_202503,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Plegadis falcinellus,542,
CT_202503,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Ciconia nigra,144,
CT_202503,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Himantopus himantopus,94,
CT_202503,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Phoenicopterus roseus,74,
CT_202503,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Podiceps nigricollis,34,
CT_202503,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Podiceps cristatus,21,
CT_202503,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Tachybaptus ruficollis,6,
CT_202503,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Grus grus,136,
CT_202503,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Anas platyrhynchos,32,
CT_202503,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,Tadorna tadorna,2,
CT_202503,Costa,Costa,Costa,Malandar Zalabar,Haematopus ostralegus,54,
CT_202503,Costa,Costa,Costa,Malandar Zalabar,Recurvirostra avosetta,20,
CT_202503,Costa,Costa,Costa,Malandar Zalabar,Charadrius alexandrinus,2,
CT_202503,Costa,Costa,Costa,Malandar Zalabar,Calidris alba,62,
CT_202503,Costa,Costa,Costa,Malandar Zalabar,Larus audouinii,1,
CT_202503,Costa,Costa,Costa,Malandar Zalabar,Larus michahellis,72,
CT_202503,Costa,Costa,Costa,Malandar Zalabar,Larus fuscus,186,
CT_202503,Costa,Costa,Costa,Malandar Zalabar,Hydroprogne caspia,1,
CT_202503,Costa,Costa,Costa,Malandar Zalabar,Phalacrocorax carbo,1,
CT_202503,Costa,Costa,Costa,Zalabar Carbonero,Haematopus ostralegus,20,
CT_202503,Costa,Costa,Costa,Zalabar Carbonero,Charadrius alexandrinus,44,
CT_202503,Costa,Costa,Costa,Zalabar Carbonero,Calidris alba,90,
CT_202503,Costa,Costa,Costa,Zalabar Carbonero,Larus michahellis,3,
CT_202503,Costa,Costa,Costa,Carbonero Matalascañas,Charadrius alexandrinus,8,
CT_202503,Costa,Costa,Costa,Carbonero Matalascañas,Chroicocephalus ridibundus,3,
CT_202503,Costa,Costa,Costa,Carbonero Matalascañas,Larus michahellis,19,
CT_202503,Costa,Costa,Costa,Carbonero Matalascañas,Larus fuscus,15,
CT_202503,Costa,Costa,Costa,Carbonero Matalascañas,Thalasseus sandvicensis,6,
CT_202503,Costa,Costa,Costa,Carbonero Matalascañas,Egretta garzetta,1,
CT_202503,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Alopochen aegyptiaca,2,
CT_202503,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Egretta garzetta,23,
CT_202503,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Bubulcus ibis,4,
CT_202503,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Platalea leucorodia,105,
CT_202503,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Himantopus himantopus,90,
CT_202503,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Phoenicopterus roseus,224,
CT_202503,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Aythya ferina,30,
CT_202503,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Anas platyrhynchos,17,
CT_202503,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Mareca strepera,2,
CT_202503,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,Anser anser,27,
CT_202503,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,La Rocina,Egretta garzetta,2,
CT_202503,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,La Rocina,Tachybaptus ruficollis,5,
CT_202503,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,La Rocina,Fulica atra,1,
CT_202503,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,La Rocina,Gallinula chloropus,3,
CT_202503,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,La Rocina,Aythya ferina,5,
CT_202503,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,La Rocina,Anas platyrhynchos,6,
CT_202503,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,La Rocina,Anser anser,27,
CT_202503,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Taraje,Tachybaptus ruficollis,1,
CT_202503,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Laguna Las Pajas,Mareca strepera,2,
CT_202503,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Laguna Las Pajas,Anas platyrhynchos,3,
CT_202503,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Laguna Las Pajas,Ciconia ciconia,4,
CT_202503,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Laguna Las Pajas,Ardea purpurea,3,
CT_202503,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Mareca strepera,4,
CT_202503,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Anas platyrhynchos,1,
CT_202503,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Aythya ferina,3,
CT_202503,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Fulica atra,3,
CT_202503,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Ciconia ciconia,1,
CT_202503,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Plegadis falcinellus,1,
CT_202503,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,Ardea cinerea,1,
CT_202503,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,Mareca strepera,12,
CT_202503,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,Anas platyrhynchos,2,
CT_202503,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,Netta rufina,6,
CT_202503,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,Fulica atra,5,
CT_202503,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,Tachybaptus ruficollis,2,
CT_202503,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Taraje,Ardea cinerea,1,
CT_202503,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Taraje,Circaetus gallicus,2,
CT_202503,Parque Nacional De Doñana,Los Mimbrales,Los Mimbrales,Guayules (norte),Ciconia ciconia,10,
CT_202503,Parque Nacional De Doñana,Los Mimbrales,Los Mimbrales,Guayules (norte),Platalea leucorodia,29,
CT_202503,Parque Nacional De Doñana,Los Mimbrales,Los Mimbrales,Guayules (norte),Ardea cinerea,12,
CT_202503,Parque Nacional De Doñana,Los Mimbrales,Los Mimbrales,Guayules (norte),Ardea purpurea,1,
CT_202503,Parque Nacional De Doñana,Los Mimbrales,Los Mimbrales,Guayules (norte),Ardea alba,4,
CT_202503,Parque Nacional De Doñana,Los Mimbrales,Los Mimbrales,Mimbrales (Sur),Ciconia ciconia,3,
CT_202503,Parque Nacional De Doñana,Los Mimbrales,Los Mimbrales,Mimbrales (Sur),Ardea cinerea,1,
CT_202503,Parque Nacional De Doñana,Los Mimbrales,Los Mimbrales,Finca Los Mimbrales,Ciconia ciconia,8,
CT_202503,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Acebuche,Ciconia ciconia,2,
CT_202503,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Acebuche,Tachybaptus ruficollis,4,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,Tachybaptus ruficollis,2,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,Ciconia ciconia,5,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,Tringa totanus,15,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,Himantopus himantopus,80,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,Phoenicopterus roseus,90,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,Podiceps nigricollis,27,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,Podiceps cristatus,7,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,Fulica atra,41,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,Gallinula chloropus,3,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,Oxyura leucocephala,4,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,Aythya nyroca,2,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,Aythya ferina,22,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,Netta rufina,132,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,Anas platyrhynchos,19,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,Mareca strepera,8,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,Spatula clypeata,12,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,Tadorna tadorna,2,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,Platalea leucorodia,31,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,Ardeola ralloides,1,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,Bubulcus ibis,49,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,Egretta garzetta,19,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,Alopochen aegyptiaca,1,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Gravera junto a Dehesa de Abajo,Marmaronetta angustirostris,3,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Gravera junto a Dehesa de Abajo,Tachybaptus ruficollis,2,
CT_202503,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,Plegadis falcinellus,75,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Circus aeruginosus,3,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Egretta garzetta,4,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Phoenicopterus roseus,24,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Porphyrio porphyrio,1,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Anas platyrhynchos,21,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Brazo de la Torre,Alcedo atthis,1,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Brazo de la Torre,Ardea purpurea,1,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Brazo de la Torre,Tringa ochropus,4,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Brazo de la Torre,Porphyrio porphyrio,3,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Brazo de la Torre,Gallinula chloropus,3,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Brazo de la Torre,Anas platyrhynchos,3,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Veta Adalid,Falco tinnunculus,1,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Veta Adalid,Falco naumanni,3,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Veta Adalid,Anas platyrhynchos,3,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Ardea cinerea,9,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Platalea leucorodia,2,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Phalacrocorax carbo,7,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Brazo de la Torre,Circus aeruginosus,5,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Ciconia nigra,1,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Tringa nebularia,39,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Tringa totanus,5,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Tringa ochropus,22,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Actitis hypoleucos,1,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Calidris pugnax,7,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Charadrius alexandrinus,2,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Charadrius dubius,1,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Vanellus vanellus,4,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Recurvirostra avosetta,3,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Falco tinnunculus,2,
CT_202503,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,Falco naumanni,2,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,San Carlos,Ardea cinerea,1,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Marisma de Henares,Plegadis falcinellus,37,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Marisma de Henares,Platalea leucorodia,3,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Marisma de Henares,Ardea cinerea,2,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Marisma de Henares,Egretta garzetta,8,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Riacheros,Tringa totanus,7,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Riacheros,Phalacrocorax carbo,1,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Santa Teresa,Phoenicopterus roseus,450,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Santa Teresa,Charadrius alexandrinus,3,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Anser anser,3,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Marmaronetta angustirostris,3,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Netta rufina,19,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Aythya ferina,3,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Oxyura leucocephala,1,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Podiceps nigricollis,6,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Himantopus himantopus,2,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Larus michahellis,12,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Plegadis falcinellus,55,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Platalea leucorodia,80,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Nycticorax nycticorax,15,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Bubulcus ibis,4,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,Egretta garzetta,17,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Tadorna tadorna,265,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Phoenicopterus roseus,383,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Himantopus himantopus,19,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Recurvirostra avosetta,251,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Calidris alba,5,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Tringa totanus,2,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Tringa nebularia,1,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Chroicocephalus genei,1,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Larus michahellis,14,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Gelochelidon nilotica,10,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Phalacrocorax carbo,8,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,Pandion haliaetus,1,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,San Carlos,Anas platyrhynchos,2,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,San Carlos,Phoenicopterus roseus,130,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,San Carlos,Himantopus himantopus,9,
CT_202503,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,San Carlos,Recurvirostra avosetta,12,
