Fecha,Especie,Individuos,Localidad nivel 1,Localidad nivel 2,Localidad nivel 3,Ambiente,Código de censo,Mes,Año,¿Censo válido?
2025-01-15,Spatula clypeata,550,Parque Nacional De Doñana,Matasgordas,Matasgordas,Marisma,CA_20250115,1,2025,True
2025-01-15,Spatula clypeata,610,Parque Natural Norte,Hato Blanco,Balsa Pozo de la Cierva,---------,CA_20250115,1,2025,True
2025-01-15,Spatula clypeata,295,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Marisma,CA_20250115,1,2025,True
2025-01-15,Spatula clypeata,675,Parque Nacional De Doñana,Marisma De Hinojos,De Matasgordas A Resolimán,Marisma,CA_20250115,1,2025,True
2025-01-15,Spatula clypeata,250,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,Otros,CA_20250115,1,2025,True
2025-01-15,Spatula clypeata,3,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio De Los Ánsares,Marisma,CA_20250115,1,2025,True
2025-01-15,Spatula clypeata,12,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Otros,CA_20250115,1,2025,True
2025-01-15,Spatula clypeata,125,Parque Natural Norte,Hato Blanco,Balsas Hato Ratón Nuevo,---------,CA_20250115,1,2025,True
2025-01-15,Spatula clypeata,6200,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Otros,CA_20250115,1,2025,True
2025-01-15,Spatula clypeata,75,Veta La Palma,Veta La Palma,Balsa De Tarfia,Otros,CA_20250115,1,2025,True
2025-01-15,Spatula clypeata,10300,Veta La Palma,Veta La Palma,Lucio Del Bocón,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Spatula clypeata,9450,Veta La Palma,Veta La Palma,Cuquero Chico,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Spatula clypeata,10400,Veta La Palma,Veta La Palma,Cuquero Grande,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Spatula clypeata,550,Veta La Palma,Veta La Palma,Esparragosilla,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Spatula clypeata,3800,Veta La Palma,Veta La Palma,Gavetas,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Spatula clypeata,945,Veta La Palma,Veta La Palma,Balsas CDE,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Spatula clypeata,845,Veta La Palma,Veta La Palma,Balsas AB,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Mareca penelope,19300,Parque Nacional De Doñana,Marisma De Hinojos,Marisma De Hinojos,Marisma,CA_20250115,1,2025,True
2025-01-15,Mareca penelope,70,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,Marisma,CA_20250115,1,2025,True
2025-01-15,Mareca penelope,475,Veta La Palma,Veta La Palma,Cuquero Grande,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Anas platyrhynchos,30,Parque Nacional De Doñana,Marismillas,Lucio Del Hondón,Marisma,CA_20250115,1,2025,True
2025-01-15,Anas platyrhynchos,35,Parque Nacional De Doñana,Marisma RBD,Marisma RBD,Marisma,CA_20250115,1,2025,True
2025-01-15,Anas platyrhynchos,400,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,Marisma,CA_20250115,1,2025,True
2025-01-15,Anas platyrhynchos,25,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,Otros,CA_20250115,1,2025,True
2025-01-15,Anas platyrhynchos,195,Parque Nacional De Doñana,Matasgordas,Matasgordas,Marisma,CA_20250115,1,2025,True
2025-01-15,Anas platyrhynchos,20,Parque Natural Norte,Hato Blanco,Hato Blanco,Arrozal,CA_20250115,1,2025,True
2025-01-15,Anas platyrhynchos,300,Parque Natural Norte,Hato Blanco,Balsa Pozo de la Cierva,---------,CA_20250115,1,2025,True
2025-01-15,Anas platyrhynchos,14,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Otros,CA_20250115,1,2025,True
2025-01-15,Anas platyrhynchos,170,Veta La Palma,Veta La Palma,Balsa De Tarfia,Otros,CA_20250115,1,2025,True
2025-01-15,Anas platyrhynchos,90,Veta La Palma,Veta La Palma,Balsas CDE,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Anas acuta,30,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Salinas,CA_20250115,1,2025,True
2025-01-15,Anas acuta,80,Parque Nacional De Doñana,Marismillas,Lucios De Veta Lengua Y Aguas Rubias,Marisma,CA_20250115,1,2025,True
2025-01-15,Anas acuta,600,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Otros,CA_20250115,1,2025,True
2025-01-15,Anas acuta,6400,Parque Nacional De Doñana,Marisma De Hinojos,Marisma De Hinojos,Marisma,CA_20250115,1,2025,True
2025-01-15,Anas acuta,500,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,Marisma,CA_20250115,1,2025,True
2025-01-15,Anas acuta,400,Parque Nacional De Doñana,Marisma De Hinojos,De Matasgordas A Resolimán,Marisma,CA_20250115,1,2025,True
2025-01-15,Anas acuta,40,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,Otros,CA_20250115,1,2025,True
2025-01-15,Anas acuta,400,Parque Natural Norte,Hato Blanco,Balsas Hato Ratón Nuevo,---------,CA_20250115,1,2025,True
2025-01-15,Anas acuta,125,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Otros,CA_20250115,1,2025,True
2025-01-15,Anas acuta,2000,Veta La Palma,Veta La Palma,Cuquero Chico,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Anas acuta,70,Veta La Palma,Veta La Palma,Balsas CDE,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Anas crecca,105,Parque Nacional De Doñana,Marismillas,Lucio Del Hondón,Marisma,CA_20250115,1,2025,True
2025-01-15,Anas crecca,1400,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Otros,CA_20250115,1,2025,True
2025-01-15,Anas crecca,20,Parque Nacional De Doñana,Marisma RBD,Marisma RBD,Marisma,CA_20250115,1,2025,True
2025-01-15,Anas crecca,1500,Parque Nacional De Doñana,Marisma De Hinojos,Marisma De Hinojos,Marisma,CA_20250115,1,2025,True
2025-01-15,Anas crecca,1750,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,Marisma,CA_20250115,1,2025,True
2025-01-15,Anas crecca,425,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marisma,CA_20250115,1,2025,True
2025-01-15,Spatula clypeata,25,Parque Nacional De Doñana,Lagunas RBD,Laguna del Sopetón,---------,CA_20250115,1,2025,True
2025-01-15,Anas crecca,150,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,Otros,CA_20250115,1,2025,True
2025-01-15,Anas crecca,1290,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Del Buen Tiro,Marisma,CA_20250115,1,2025,True
2025-01-15,Anas crecca,75,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Otros,CA_20250115,1,2025,True
2025-01-15,Anas crecca,30,Parque Natural Norte,Hato Blanco,Balsas Hato Ratón Nuevo,---------,CA_20250115,1,2025,True
2025-01-15,Anas crecca,125,Veta La Palma,Veta La Palma,Balsas AB,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Netta rufina,25,Parque Nacional De Doñana,Marismillas,Orilla del Río,Marisma,CA_20250115,1,2025,True
2025-01-15,Netta rufina,800,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Otros,CA_20250115,1,2025,True
2025-01-15,Netta rufina,75,Parque Nacional De Doñana,Marisma De Hinojos,Marisma De Hinojos,Marisma,CA_20250115,1,2025,True
2025-01-15,Netta rufina,375,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,Marisma,CA_20250115,1,2025,True
2025-01-15,Netta rufina,5,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,Otros,CA_20250115,1,2025,True
2025-01-15,Netta rufina,450,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Otros,CA_20250115,1,2025,True
2025-01-15,Netta rufina,145,Veta La Palma,Veta La Palma,Cuquero Chico,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Netta rufina,20,Veta La Palma,Veta La Palma,Gavetas,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Netta rufina,100,Veta La Palma,Veta La Palma,Balsas AB,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Aythya ferina,10,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Salinas,CA_20250115,1,2025,True
2025-01-15,Aythya ferina,90,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,Otros,CA_20250115,1,2025,True
2025-01-15,Aythya ferina,35,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,Otros,CA_20250115,1,2025,True
2025-01-15,Aythya ferina,75,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Otros,CA_20250115,1,2025,True
2025-01-15,Aythya ferina,250,Veta La Palma,Veta La Palma,Balsa De Tarfia,Otros,CA_20250115,1,2025,True
2025-01-15,Aythya ferina,125,Veta La Palma,Veta La Palma,Gavetas,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Aythya ferina,25,Veta La Palma,Veta La Palma,Balsas AB,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Fulica atra,300,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Otros,CA_20250115,1,2025,True
2025-01-15,Fulica atra,850,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marisma,CA_20250115,1,2025,True
2025-01-15,Fulica atra,15,Parque Natural Norte,Hato Blanco,Hato Blanco,Arrozal,CA_20250115,1,2025,True
2025-01-15,Fulica atra,70,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,Otros,CA_20250115,1,2025,True
2025-01-15,Fulica atra,700,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Otros,CA_20250115,1,2025,True
2025-01-15,Fulica atra,75,Veta La Palma,Veta La Palma,Lucio Del Bocón,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Fulica atra,4700,Veta La Palma,Veta La Palma,Cuquero Chico,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Fulica atra,75,Veta La Palma,Veta La Palma,Esparragosilla,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Fulica atra,4,Veta La Palma,Veta La Palma,Gavetas,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Fulica atra,125,Veta La Palma,Veta La Palma,Balsas CDE,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Fulica atra,85,Veta La Palma,Veta La Palma,Balsas AB,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Grus grus,51,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Marisma,CA_20250115,1,2025,True
2025-01-15,Grus grus,40,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,Marisma,CA_20250115,1,2025,True
2025-01-15,Grus grus,325,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Arrozal,CA_20250115,1,2025,True
2025-01-15,Grus grus,30,Parque Natural Norte,Otros Cultivos,La Sarteneja,Arrozal,CA_20250115,1,2025,True
2025-01-15,Grus grus,150,Parque Natural Norte,Otros Cultivos,Otros Cultivos,Otros,CA_20250115,1,2025,True
2025-01-15,Podiceps nigricollis,300,Veta La Palma,Veta La Palma,Balsas AB,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Phoenicopterus roseus,2355,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Salinas,CA_20250115,1,2025,True
2025-01-15,Phoenicopterus roseus,2870,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Salinas,CA_20250115,1,2025,True
2025-01-15,Phoenicopterus roseus,200,Parque Nacional De Doñana,Marismillas,Orilla del Río,Marisma,CA_20250115,1,2025,True
2025-01-15,Phoenicopterus roseus,300,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Otros,CA_20250115,1,2025,True
2025-01-15,Phoenicopterus roseus,250,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marisma,CA_20250115,1,2025,True
2025-01-15,Phoenicopterus roseus,70,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma,CA_20250115,1,2025,True
2025-01-15,Phoenicopterus roseus,365,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Marisma,CA_20250115,1,2025,True
2025-01-15,Phoenicopterus roseus,1500,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Otros,CA_20250115,1,2025,True
2025-01-15,Phoenicopterus roseus,200,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozales De Puebla E Isla Mayor,Arrozal,CA_20250115,1,2025,True
2025-01-15,Phoenicopterus roseus,9400,Veta La Palma,Veta La Palma,Lucio Del Bocón,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Phoenicopterus roseus,1300,Veta La Palma,Veta La Palma,Cuquero Chico,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Phoenicopterus roseus,4500,Veta La Palma,Veta La Palma,Cuquero Grande,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Phoenicopterus roseus,205,Veta La Palma,Veta La Palma,Esparragosilla,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Phoenicopterus roseus,3700,Veta La Palma,Veta La Palma,Gavetas,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Phoenicopterus roseus,4565,Veta La Palma,Veta La Palma,Balsas CDE,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Phoenicopterus roseus,7200,Veta La Palma,Veta La Palma,Balsas AB,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Himantopus himantopus,40,Parque Nacional De Doñana,Marismillas,Lucio Del Hondón,Marisma,CA_20250115,1,2025,True
2025-01-15,Himantopus himantopus,30,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Otros,CA_20250115,1,2025,True
2025-01-15,Himantopus himantopus,225,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marisma,CA_20250115,1,2025,True
2025-01-15,Himantopus himantopus,95,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,Otros,CA_20250115,1,2025,True
2025-01-15,Himantopus himantopus,1100,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Otros,CA_20250115,1,2025,True
2025-01-15,Himantopus himantopus,150,Veta La Palma,Veta La Palma,Lucio Del Bocón,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Himantopus himantopus,50,Veta La Palma,Veta La Palma,Cuquero Grande,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Recurvirostra avosetta,510,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Salinas,CA_20250115,1,2025,True
2025-01-15,Recurvirostra avosetta,400,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Marisma,CA_20250115,1,2025,True
2025-01-15,Recurvirostra avosetta,150,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Del Buen Tiro,Marisma,CA_20250115,1,2025,True
2025-01-15,Recurvirostra avosetta,400,Veta La Palma,Veta La Palma,Cuquero Grande,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Recurvirostra avosetta,125,Veta La Palma,Veta La Palma,Balsas CDE,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Vanellus vanellus,40,Parque Nacional De Doñana,Marismillas,Lucio Del Hondón,Marisma,CA_20250115,1,2025,True
2025-01-15,Vanellus vanellus,125,Parque Natural Norte,Hato Blanco,Hato Blanco,Arrozal,CA_20250115,1,2025,True
2025-01-15,Vanellus vanellus,125,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Arrozal,CA_20250115,1,2025,True
2025-01-15,Charadrius spp./Calidris spp.,150,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Salinas,CA_20250115,1,2025,True
2025-01-15,Charadrius spp./Calidris spp.,800,Parque Natural Norte,Hato Blanco,Hato Blanco,Arrozal,CA_20250115,1,2025,True
2025-01-15,Charadrius spp./Calidris spp.,100,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Arrozal,CA_20250115,1,2025,True
2025-01-15,Charadrius spp./Calidris spp.,200,Veta La Palma,Veta La Palma,Almajar Perimetral,Otros,CA_20250115,1,2025,True
2025-01-15,Charadrius spp./Calidris spp.,3800,Veta La Palma,Veta La Palma,Balsas CDE,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Charadrius spp./Calidris spp.,300,Veta La Palma,Veta La Palma,Balsas AB,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Limosa limosa,20,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Salinas,CA_20250115,1,2025,True
2025-01-15,Limosa limosa,10000,Veta La Palma,Veta La Palma,Cuquero Grande,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Aythya ferina,20,Parque Nacional De Doñana,Lagunas RBD,Laguna del Sopetón,---------,CA_20250115,1,2025,True
2025-01-15,Netta rufina,30,Parque Nacional De Doñana,Lagunas RBD,Laguna del Sopetón,---------,CA_20250115,1,2025,True
2025-01-15,Fulica atra,125,Parque Nacional De Doñana,Lagunas RBD,Laguna del Sopetón,---------,CA_20250115,1,2025,True
2025-01-15,Chroicocephalus genei/ridibundus,350,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Salinas,CA_20250115,1,2025,True
2025-01-15,Chroicocephalus genei/ridibundus,45,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Salinas,CA_20250115,1,2025,True
2025-01-15,Chroicocephalus genei/ridibundus,75,Veta La Palma,Veta La Palma,Balsas AB,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Chroicocephalus ridibundus,320,Parque Natural Norte,Hato Blanco,Hato Blanco,Arrozal,CA_20250115,1,2025,True
2025-01-15,Chroicocephalus ridibundus,2,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Otros,CA_20250115,1,2025,True
2025-01-15,Chroicocephalus ridibundus,420,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozales De Puebla E Isla Mayor,Arrozal,CA_20250115,1,2025,True
2025-01-15,Larus michahellis/fuscus,60,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Salinas,CA_20250115,1,2025,True
2025-01-15,Larus michahellis/fuscus,5,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Salinas,CA_20250115,1,2025,True
2025-01-15,Larus michahellis/fuscus,10,Parque Nacional De Doñana,Marismillas,Orilla del Río,Marisma,CA_20250115,1,2025,True
2025-01-15,Larus michahellis/fuscus,10,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,Marisma,CA_20250115,1,2025,True
2025-01-15,Larus michahellis/fuscus,500,Parque Natural Norte,Hato Blanco,Hato Blanco,Arrozal,CA_20250115,1,2025,True
2025-01-15,Larus michahellis/fuscus,400,Parque Natural Norte,Otros Cultivos,La Sarteneja,Arrozal,CA_20250115,1,2025,True
2025-01-15,Larus michahellis/fuscus,76,Parque Natural Norte,Hato Blanco,Balsas Hato Ratón Nuevo,---------,CA_20250115,1,2025,True
2025-01-15,Larus michahellis/fuscus,1300,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozales De Puebla E Isla Mayor,Arrozal,CA_20250115,1,2025,True
2025-01-15,Larus michahellis/fuscus,75,Veta La Palma,Veta La Palma,Balsa De Tarfia,Otros,CA_20250115,1,2025,True
2025-01-15,Ciconia ciconia,1,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marisma,CA_20250115,1,2025,True
2025-01-15,Ciconia ciconia,2,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,Otros,CA_20250115,1,2025,True
2025-01-15,Ciconia ciconia,50,Parque Nacional De Doñana,Matasgordas,Matasgordas,Marisma,CA_20250115,1,2025,True
2025-01-15,Ciconia ciconia,181,Parque Natural Norte,Hato Blanco,Hato Blanco,Arrozal,CA_20250115,1,2025,True
2025-01-15,Ciconia ciconia,10,Parque Nacional De Doñana,Marisma De Hinojos,De Matasgordas A Resolimán,Marisma,CA_20250115,1,2025,True
2025-01-15,Ciconia ciconia,30,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Norte Del Buen Tiro,Marisma,CA_20250115,1,2025,True
2025-01-15,Ciconia ciconia,1,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio De Los Ánsares,Marisma,CA_20250115,1,2025,True
2025-01-15,Ciconia ciconia,135,Parque Natural Norte,Otros Cultivos,La Sarteneja,Arrozal,CA_20250115,1,2025,True
2025-01-15,Ciconia ciconia,60,Parque Natural Norte,Hato Blanco,Balsas Hato Ratón Nuevo,---------,CA_20250115,1,2025,True
2025-01-15,Ciconia ciconia,170,Parque Natural Norte,Otros Cultivos,Los Madrigales,Arrozal,CA_20250115,1,2025,True
2025-01-15,Ciconia ciconia,25,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,Arrozal,CA_20250115,1,2025,True
2025-01-15,Ciconia ciconia,20,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Otros,CA_20250115,1,2025,True
2025-01-15,Ciconia ciconia,30,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Brazo De Los Pobres,Otros,CA_20250115,1,2025,True
2025-01-15,Ciconia ciconia,345,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozales De Puebla E Isla Mayor,Arrozal,CA_20250115,1,2025,True
2025-01-15,Phalacrocorax carbo,1,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Salinas,CA_20250115,1,2025,True
2025-01-15,Phalacrocorax carbo,32,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Salinas,CA_20250115,1,2025,True
2025-01-15,Phalacrocorax carbo,71,Parque Natural Norte,Hato Blanco,Balsa Pozo de la Cierva,---------,CA_20250115,1,2025,True
2025-01-15,Phalacrocorax carbo,100,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Arrozal,CA_20250115,1,2025,True
2025-01-15,Phalacrocorax carbo,14,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Otros,CA_20250115,1,2025,True
2025-01-15,Phalacrocorax carbo,91,Parque Natural Norte,Hato Blanco,Balsas Hato Ratón Nuevo,---------,CA_20250115,1,2025,True
2025-01-15,Phalacrocorax carbo,125,Veta La Palma,Veta La Palma,Balsa De Tarfia,Otros,CA_20250115,1,2025,True
2025-01-15,Phalacrocorax carbo,35,Veta La Palma,Veta La Palma,Balsas CDE,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Phalacrocorax carbo,35,Veta La Palma,Veta La Palma,Balsas AB,Acuicultura,CA_20250115,1,2025,True
2025-01-15,Plegadis falcinellus,20,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,Marisma,CA_20250115,1,2025,True
2025-01-15,Plegadis falcinellus,80,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marisma,CA_20250115,1,2025,True
